Address,ID(Google),Name,Price_Level(Google),Rating(Google),Zip
"9601 US-290, Austin, TX 78737, USA",395932de9b488b40b8154de5bee8848320e06125,Gordo's Tortas & BBQ,,4.5,78737
"13059 Four Star Blvd, Austin, TX 78737, USA",dfe5f97c74e8fe13adefebfeaea7552caf61227e,Trudy's Four Star,2.0,3.7,78737
"12345 Pauls Valley Rd, Austin, TX 78737, USA",8632e8aa13c50e9ebc74f6f35cd225b929a1a0dd,Gordos tacos trailer,,,78737
"16018 Hamilton Pool Rd, Austin, TX 78738, USA",642cff1b202f67a8afe4681916ee627f773abb36,Verde's Mexican Parrilla,2.0,4.4,78738
"13908 TX-71, Austin, TX 78738, USA",93d2432c1f87577f8b15671a0a0bd5949be9319e,Hill Country Food Mart - Mr.Taco King,2.0,4.0,78738
"12800 Hill Country Blvd. Suite G-115, Bee Cave, TX 78738, United States",fcd18068ed57d0341f64162d14dd095ca23310ff,Cafe Blue at Hill Country Galleria,2.0,4.1,78738
"13436 TX-71, Austin, TX 78738, USA",885c74bea270d34e2740ceaa48b0ec178da9cf45,Rosie's Tamale House,2.0,4.1,78738
"12532 Farm to Market 2244, Bee Cave, TX 78738, USA",69a9af9316fb519b492466fcd99b4a6bcbe5589e,Schmidt Family Barbecue,2.0,4.0,78738
"12713 Galleria Cir, Bee Cave, TX 78738, USA",f1b9adf83ba98fe0d5bc2f3d30be9cda0a0b3869,Chili's Grill & Bar,1.0,4.0,78738
"9001 Brodie Ln, Austin, TX 78748, USA",0a2a19116ec3aac36374dc3bc1acdbfc3036f327,Casa Arandinas,,4.2,78748
"9911 Brodie Ln #900, Austin, TX 78748, USA",517ee052abed06e360f657eb16674bd81efef24e,Maudie's Hacienda,2.0,4.2,78748
"2440 E Hwy 290, Dripping Springs, TX 78620, USA",32fc48e2cc2b1a0e229009965fda0f855c62c454,Flores Mexican Restaurant,2.0,3.9,78620
"1911 E Riverside Dr, Austin, TX 78741, USA",f924f7a845dea4ab8a2338a6b70ce38ea446ee1c,Rosita's Al Pastor,2.0,4.2,78741
"1713 E Riverside Dr, Austin, TX 78741, USA",f153c80aac38ab5352b46a320da101f957495b68,El Taquito,2.0,4.1,78741
"1917 E Riverside Dr, Austin, TX 78741, USA",e7ea7f43416ec3a70ad7920d73d0fda25f4cc6e5,Tacos Al Pastor,,4.6,78741
"2030 E Oltorf St, Austin, TX 78741, USA",caca93aab64955c9b268a46ba94593df00b8a36f,El Jacalito,2.0,3.9,78741
"2506 E Ben White Blvd, Austin, TX 78741, USA",1619c3c229a810a3cfc689c0b2e57c01d7e51fb0,Don Juan,,4.0,78741
"2433 S Pleasant Valley Rd, Austin, TX 78741, USA",78820436442d1ef255ef9bfed0fa7f3922cc62fb,Tres Mayes,,5.0,78741
"700 W William Cannon Dr, Austin, TX 78745, USA",641df6aadb055312421c29ab682df13da711d8cb,Taquerias Arandinas,2.0,4.3,78745
"1705 S Lakeshore Blvd, Austin, TX 78741, USA",59df50e9ee9c09468de8bbf66619285aca482465,Baby Acapulco,2.0,3.4,78741
"2001-2199 Woodland Ave, Austin, TX 78741, USA",5a0d9e5338fea4dc737eefa7d6a5bf23d37de15d,Tacos La Campechana,,,78741
"5808 Burleson Rd, Austin, TX 78744, USA",6f2801ebf622bfe32cffd3c6d5cd5847291169f2,El Mesón,1.0,4.0,78744
"4606 Burleson Rd, Austin, TX 78744, USA",229d2c9616449b9b1bcf6bd8e723a000c1b6fc56,Casa Moreno's,,4.4,78744
"5303 Nuckols Crossing Rd, Austin, TX 78744, USA",9b21512b56b6eb807fdd02917ad90c992d189a55,Taqueria Peloncitos,,4.3,78744
"5310 S Pleasant Valley Rd, Austin, TX 78744, USA",04ab93dc8810340d29f05039e461c7d7b620f601,La Placita,,4.2,78744
"7612 Old Lockhart Hwy, Austin, TX 78744, USA",51ecfd15e0a9df702050784536930cfb13bda7fa,Secret Taco Stand,,4.0,78744
"Austin, TX 78744, USA",56ee95a6084377113db149bf8820f79061464919,Tacos,,,78744
"512) 619-3798, 4914 Pepper Ln, Austin, TX 78744, USA",1d29a6c2679a96659e02dd3998b104fdc5d944aa,Lopez Taco Truck,,4.9,78744
"6002 Burleson Rd, Austin, TX 78744, USA",e4f56f46ef8d54417007779114df370bfc5f4cd8,Casa Vallarta,,4.1,78744
"8801 S IH 35 Frontage Rd, Austin, TX 78744, USA",17522651dcf2bcf905d04244da94d5469ae6dfb8,Don Dario's Cantina,,4.0,78744
"5510 S IH 35 Frontage Rd, Austin, TX 78745, USA",16bd510d862084e5cc9b8893119e3ee420e3a4ef,Mariana's Kitchen,,4.5,78745
"4415 S IH 35 Frontage Rd, Austin, TX 78744, USA",11f5619d001395ccabd5c53f46b258e87a401b76,The Limestone Kitchen Restaurant & Lounge,,3.2,78744
"1615-1679 E William Cannon Dr, Austin, TX 78744, USA",89ed4ea5248f08973ee02bb68904d1270997a7b4,Chanitas Tacos,,5.0,78744
"Austin, TX 78744, USA",c1af9a4a4e68beff6f1cfb8617ada03eff0df71d,Veronica's Pupusas y Tacos,,4.7,78744
"3100 US-183, Austin, TX 78744, USA",fc5feac4dd0e67af8f652595551cfe0a85f0b83c,Taqueria Morelos,,4.6,78744
"4329 S Congress Ave, Austin, TX 78745, USA",ede44fe8281160ddd5ae7a539fa9fb9bc37cfd58,Kesos Taco House - Taco Truck,,5.0,78745
"6800 West Gate Blvd #143, Austin, TX 78745, USA",b1add66cb62807c39f2c83cb3cb9d13fade51ae0,La Posada,2.0,4.3,78745
"4811 S Congress Ave, Austin, TX 78745, USA",d743c7258f030a9fb6f0b0e1d3ebd8e708b64e0b,Tacos Las Amazonas Estilo Jalisco,,4.8,78745
"4327 S 1st St # 102, Austin, TX 78745, USA",53a21e576416b0efdd07b611bcb9dacdda024196,Casa Maria,2.0,4.1,78745
"7200 Manchaca Rd, Austin, TX 78745, USA",a9374f9282ede0e604f845552b50ae834f29c1d0,Mami's tacos,,4.9,78745
"1415 W William Cannon Dr, Austin, TX 78745, USA",92de2bb198f828b6de06943054c8faadef0c1a8f,Taqueria Morales,,4.7,78745
"6601 S Congress Ave, Austin, TX 78745, USA",2f12d340ea6e2f1995af2d57a631776e2c56fdea,Jalisco's,2.0,4.1,78745
"4128 S 1st St, Austin, TX 78745, USA",533e94d64409300761167cd8e2fec89b942a715f,Jefes Tacos,,5.0,78745
"2901 S Capital of Texas Hwy, Austin, TX 78746, USA",8af38af41909ac174c08c8463b95cb8be8a6a4c3,Mabos Craft Tacos,,5.0,78746
"1801 S Capital of Texas Hwy, Austin, TX 78746, USA",c69832ed68954a599bb095d24a4209cb3d2aca9f,Vaqueros Cafe & Cantina,,4.1,78746
"2712 Bee Caves Rd, Austin, TX 78746, USA",bdefc39e9e72060c0c3f8552220f8ea2ca60d20b,Chinatown,2.0,4.1,78746
"701 S Capital of Texas Hwy E-550, Austin, TX 78746, USA",21498ed14a5f8ad9582f9c4e893a47c89bac2a55,Izumi Sushi,2.0,4.0,78746
"10006 Manchaca Rd, Austin, TX 78748, USA",d9ced8a6131f3ed65b8167f385993977e154200a,Panchita Taco Taco,,3.7,78748
"3601 W William Cannon Dr # 900, Austin, TX 78749, USA",62edcfdd43baa7f20b3d53f357934d5bb31ddd64,La Familia Mexican Restaurant,2.0,3.9,78749
"9600 Escarpment Blvd, Austin, TX 78749, USA",901153bbc3b4a2685fb88371965a61a3270ad1e4,Waterloo Ice House Escarpment,2.0,4.0,78749
"12233 Ranch Rd 620 N, Austin, TX 78750, USA",47c7c8b8a22d09a581b449b09c656d8c00dc92aa,Taco Shack,,3.8,78750
"12226 Ranch Rd 620 N, Austin, TX 78750, USA",05a9846d4f1b6b7ec85a7b8d15a0dbc515e537bf,Taqueria Guadalajara,2.0,4.1,78750
"4230 Duval St, Austin, TX 78751, USA",25ccd8234ca6166c1b25672b3e28ea841d2a5c36,Julio's Cafe,2.0,4.3,78751
"1000 E 41st St Ste. 260, Austin, TX 78751, USA",f40ecc5340d7c8dd1a27dc6d164905f24856c661,Freebirds World Burrito,2.0,4.1,78751
"4000-4010 Red River St, Austin, TX 78751, USA",e47419802a3f490101d3b5eab9db28b8d1daa699,Chetos Tacos,,4.9,78751
"& e, Airport Blvd & E 51st St, Austin, TX 78751, United States",c5782d2d343c965174df5c32754abfb14e3aa96d,Taqueria La Canaria,,4.3,78751
"5621 Airport Blvd, Austin, TX 78751, USA",856ee9c822a5cf411421edc5ba3609c526574580,Quality Seafood Market,2.0,4.3,78751
"5602 N Lamar Blvd, Austin, TX 78751, USA",e1387f2e6aee704a6d025e08daf567a115d1702f,Dan's Hamburgers,1.0,4.5,78751
"4011 Red River St, Austin, TX 78751, USA",468982f36eaea2f507656e33ab84901d6539ac57,Victors Tacos,,,78751
"6801 Airport Blvd, Austin, TX 78752, USA",90f53c2e4190bb1f247a5a2f15cb0c5339cf3edf,Brazas Taco House,,4.6,78752
"6903 Airport Blvd, Austin, TX 78752, USA",a33cd2892b6e7cc4565a4e026b2d275de0c0354f,Taqueria Los Jaliscienses,,4.1,78752
"720 N Lamar Blvd, Austin, TX 78752, USA",23fd26e13e8288d8fef9ded5736f03166af40ccb,Jefes,,4.5,78752
"600 Canion St, Austin, TX 78752, USA",b152fe37d02fe1c0661dd107d53744c355eba4c3,Taco Wagon on the corner,,,78752
"704 E St Johns Ave, Austin, TX 78752, USA",ba6ab24b9ab561b27cf81e9c1e35ed2466dcd317,Tacos La Esmeralda,,5.0,78752
"6619 N Interstate Hwy 35, Austin, TX 78752, USA",2d297a39dfa2866eabc707f892c020c7a0b0e706,Chili's Grill & Bar,1.0,3.8,78752
"7210 Cameron Rd, Austin, TX 78752, USA",5e9a34f97d15e3208a3bbf781b88e7085f134d32,Aguileras Mexican Restaurant,,4.0,78752
"7600 N Lamar Blvd, Austin, TX 78752, USA",b091d50bdf3435da45742fb74abccd14d87ac06a,Tex Mex Joe's,,4.5,78752
"7208 Cameron Rd, Austin, TX 78752, USA",975629965e68308995af4c5cb8598b00968d954f,Taco-N-Share,,,78752
"6406 N Interstate Hwy 35, Austin, TX 78752, USA",5aa33f4ffe1e41e1aa386cfb91364b3f59d89a7a,Vivo,2.0,4.3,78752
"7213 Cameron Rd, Austin, TX 78752, USA",a496093daed06331d406ea7c7537af21eadcc76f,El Rinconcito Del Sabor,,4.4,78752
"Austin, TX 78752, United States",c21f0dd04df9377c2d47f4255e39e7682d34fe09,Taqueria Los Gallitos,,,78752
"10304 N Lamar Blvd, Austin, TX 78753, USA",b89e1c1ec60208ac1a7648cc9988a30f6e7e0c5d,Tacos Matamoros,,4.4,78753
"707 E Braker Ln #201, Austin, TX 78753, USA",726ed2515c89801264fbfd18236f8f887be8ce9e,La Montaña Tacos,,4.0,78753
"10810 N Lamar Blvd, Austin, TX 78753, USA",8f350f14c8c58c9691692256caacc2b3f51bfffc,Matamoros Tacos,,3.6,78753
"701-755 Provines Dr, Austin, TX 78753, USA",00beaf114db42bd5801743b052a1f9a43ded47fe,El Chilango,,4.6,78753
"13000 N Interstate 35 Frontage Rd 12 #204, Austin, TX 78753, USA",1692c785ae428dd0da8325dd88721ce17f81c631,Maria's Mexican Restaurant,,3.1,78753
"13609 I-35, Austin, TX 78753, USA",05569aa0046d639fc36a09b868c4a962b34f6162,Baby Acapulco,2.0,3.8,78753
"850 E Rundberg Ln, Austin, TX 78753, USA",a10f64691b0115cc94b541da8690b44710b6fc05,Tortilleria La Sabrocita,,4.2,78753
"Beaver St, Austin, TX 78753, USA",e9dfce22e2121c919cfd29b97aedf3a3c835aee2,Martinez Tacos,,4.0,78753
"9616 N Lamar Blvd, Austin, TX 78753, USA",cc5824bb232ecae8e27f3a210a902873fad779fb,Taquerias Arandinas,,3.5,78753
"12601 Tech Ridge Blvd # 100, Austin, TX 78753, USA",a70978817d132045ef52b0fb88babc696e7363c8,La Tapatia,2.0,3.7,78753
"11300 Pollyanna Ave, Austin, TX 78753, USA",760b0d99e6d93f8d8a04829b45e7c12483bf1f5e,Taqueria Montenegro,,4.6,78753
"8624 N Lamar Blvd, Austin, TX 78753, USA",31a26e75a5aaf15c9e24f2abb41a6a9d4fbc3cae,Taquerias Las Chivas Jalisco,1.0,3.8,78753
"Austin, TX 78753, USA",b244396fdb475175b0565ad9ad2b91f23740b613,Tacos El Charly,,4.3,78753
"9207 N Lamar Blvd, Austin, TX 78753, USA",9a8b43f7246b44224a942d703600aef4e1c300ae,Taqueria Guadalajara,1.0,4.1,78753
"4516 Burnet Rd, Austin, TX 78756, USA",d936078430bce3ac738a594672807882c4affff9,La Cocina de Consuelo,2.0,4.4,78756
"2330 W N Loop Blvd, Austin, TX 78756, USA",93d5854ff5c1b3793361185f80e49d8f56cfaade,Fonda San Miguel,3.0,4.4,78756
"5520 Burnet Rd #100, Austin, TX 78756, USA",22bdbfb2327e1d40b27409d51d29734eb032ddac,The Peached Tortilla,2.0,4.5,78756
"1304 W Koenig Ln, Austin, TX 78756, USA",2c335eb0ceb270c25923cd1ddb6d2aba73cdc9b1,Chekos,2.0,4.3,78756
"2203 Hancock Dr, Austin, TX 78756, USA",d52d0204f0db08e8753ef420ad3e6e9d750faaf1,La Mancha,,4.2,78756
"4400 N Lamar Blvd, Austin, TX 78756, USA",1c0ca4ce870a27fc23adb012c996fb5d499f88d2,Chipotle Mexican Grill,1.0,4.2,78756
"5000 Burnet Rd, Austin, TX 78756, USA",212bf93b4c88cef23b2f461cb71c2d77d84f020a,The Big Kahuna,1.0,4.8,78756
"4420 N Lamar Blvd, Austin, TX 78756, USA",a83a7405f0b79cc47aa420b49a98c7f65ee0c22b,Chili's Grill & Bar,1.0,3.9,78756
"3800 N Lamar Blvd #120, Austin, TX 78756, USA",2f5ad79ce96295efa31195f59fd5b7132f9da741,Snooze an A.M. Eatery,2.0,4.5,78756
"1112 W Koenig Ln, Austin, TX 78756, USA",16a06a5a95f24d9cb06f92fb4cec6df6ebcf16db,Taqueria Torres,,5.0,78756
"1519 W Anderson Ln, Austin, TX 78757, USA",01696809ac69850d9d538610a7e2f3818582a8fb,Casita Guanajuato,2.0,4.3,78757
"6425 Burnet Rd, Austin, TX 78757, USA",36241bbf6b03b3b8204d2c4ab791d5a3d141c566,El Chilito · Burnet,1.0,4.2,78757
"2900 W Anderson Ln suite k, Austin, TX 78757, USA",9e99c76a2868cb31119070901f66a49b52aa57a5,OneTaco - an urban taqueria,,4.6,78757
"911 W Anderson Ln, Austin, TX 78757, USA",3131bab44c05af1c2d5529a79705eeda04aa025d,El Nuevo Mexico,2.0,4.1,78757
"7414 Burnet Rd, Austin, TX 78757, USA",58131e2ba7dec2cac24e701b7e9bbfc9f78eec0f,El Mercado Restaurant,2.0,4.2,78757
"8820 Burnet Rd, Austin, TX 78757, USA",cfc1abf19d598cd6981502024dd16fdf06941ea4,Trudy's North Star,2.0,4.0,78757
"1911 W Anderson Ln, Austin, TX 78757, USA",55ff0421984c994d8f20bc48624d51f7525dbb31,Enchiladas Y Mas,2.0,4.3,78757
"1725 Ohlen Rd, Austin, TX 78757, USA",432b9d17a5d50093ac6cbec990d48a0816fb79fc,Pollo Regio,1.0,4.2,78757
"6534 Burnet Rd, Austin, TX 78757, USA",c589b637e0f097abc83273322a0a8ad8a1c32251,Taqueria Guadalajara Arandas,2.0,4.1,78757
"7310 Burnet Rd, Austin, TX 78757, USA",23a9839b0e1b31ba5279a78175f495896fdc13bf,Ichiban Restaurant,3.0,4.5,78757
"2700 W Anderson Ln #204, Austin, TX 78757, USA",b37a66d7146122e1c1e54cbc67392ea0bf93785c,Chipotle Mexican Grill,1.0,4.1,78757
"3300 W Anderson Ln #303, Austin, TX 78757, USA",4c12d0958cbe4537a016b790682c49c17b4e8b32,Eldorado Cafe,2.0,4.6,78757
"1762 Colony Creek Dr, Austin, TX 78758, USA",41906e00990c5df2cdcfce2ae5f6b8a6e62d890b,Ñoños Tacos #2,,4.8,78758
"10025 Burnet Rd, Austin, TX 78758, USA",75b3011e0e079beaa825a0cb849f4d441e74161e,Gringa's Street Tacos,,4.3,78758
"9003 Waterford Centre Blvd Suite 180, Austin, TX 78758, USA",e27570ecae8e8b32168e996c6bfe361b35a96fbe,Veracruz All Natural,1.0,4.6,78758
"9041 Research Blvd #100, Austin, TX 78758, USA",3c1ec33c4ad5c62c4b5056b72bdc253ad748b732,Casa Chapala,2.0,4.1,78758
"1200 Kramer Ln, Austin, TX 78758, USA",4b575375f75cd7567d68d9168dcef08046cd6c01,Tacos Luna,,4.3,78758
"8538 Research Blvd, Austin, TX 78758, USA",94e508c1ddafb794b0e41076c65b78feebbd556f,Texican Tacos,,5.0,78758
"8127 Mesa Dr, Austin, TX 78759, USA",e7327ad13df5c3e358bcfbc72779dd03e3910273,Molcas Mexican Restaurant,2.0,3.9,78759
"10201 Jollyville Rd, Austin, TX 78759, USA",818bc0972c50fb285e6011f5600aed0992c8f8d4,Manuel's,2.0,3.9,78759
"9505 Stonelake Blvd, Austin, TX 78759, USA",d4603179e2e53f51e3cd56cdb9c64ce35dc990c6,Baby Acapulco Restaurant,2.0,3.7,78759
"11680 Research Blvd, Austin, TX 78759, USA",18ba27f14a6572353f85a6acbd0830af8c6418fd,Chuy's,2.0,4.3,78759
"10515 N. Mopac Expressway NB, Austin, TX 78759, USA",faac89e57b101ec9527df552d61c6c0e889c06fa,Lupe Tortilla,2.0,4.3,78759
"8663-8667 Spicewood Springs Rd, Austin, TX 78759, USA",0888ffb4ea534d4b46c58b86885502e14366501d,El Amigo Taco,,5.0,78759
